nome,sexo,total,ano
Kelsie,F,115,1983
Lissette,F,115,1983
Louisa,F,115,1983
Carli,F,114,1983
Erinn,F,114,1983
Gabriella,F,114,1983
Jeffrey,F,114,1983
Shaquita,F,114,1983
Shenika,F,114,1983
Chanda,F,113,1983
Sandi,F,113,1983
Shaunna,F,113,1983
Tawanna,F,113,1983
Alia,F,112,1983
Danyelle,F,112,1983
Gayle,F,112,1983
Kandis,F,112,1983
Lindsy,F,112,1983
Maren,F,112,1983
Nichelle,F,112,1983
Renita,F,112,1983
Star,F,112,1983
Delores,F,111,1983
Felisha,F,111,1983
Kortney,F,111,1983
Mariel,F,111,1983
Sarina,F,111,1983
Aleshia,F,110,1983
Bettina,F,110,1983
Maxine,F,110,1983
Nikita,F,110,1983
Patty,F,110,1983
Trinity,F,110,1983
Alishia,F,109,1983
Asha,F,109,1983
Paris,F,109,1983
Skye,F,109,1983
Stephany,F,109,1983
Tiffiny,F,109,1983
Adina,F,108,1983
Ava,F,108,1983
Carole,F,108,1983
Lakia,F,108,1983
Lidia,F,108,1983
Shawanda,F,108,1983
Charisse,F,107,1983
Danae,F,107,1983
Kaila,F,107,1983
Kellee,F,107,1983
Melodie,F,107,1983
Raina,F,107,1983
Angelita,F,106,1983
Ariane,F,106,1983
Cassi,F,106,1983
Kenisha,F,106,1983
Nichol,F,106,1983
Eryn,F,105,1983
Kristian,F,105,1983
Micaela,F,105,1983
Rashida,F,105,1983
Sharlene,F,105,1983
Suzette,F,105,1983
Anika,F,104,1983
Brie,F,104,1983
Essence,F,104,1983
Fabiola,F,104,1983
Juliette,F,104,1983
Lakiesha,F,104,1983
Leighann,F,104,1983
Lela,F,104,1983
Milagros,F,104,1983
Tamisha,F,104,1983
Tashina,F,104,1983
Bambi,F,103,1983
Chantell,F,103,1983
Davida,F,103,1983
Elsie,F,103,1983
Geraldine,F,103,1983
Julissa,F,103,1983
Marcela,F,103,1983
Shantelle,F,103,1983
Arianne,F,102,1983
Georgette,F,102,1983
Jacquelin,F,102,1983
Janis,F,102,1983
Karri,F,102,1983
Krysten,F,102,1983
Laquisha,F,102,1983
Nia,F,102,1983
Tawanda,F,102,1983
Toya,F,102,1983
Ilana,F,101,1983
Joi,F,101,1983
Lenora,F,101,1983
Mariela,F,101,1983
Shandra,F,101,1983
Adele,F,100,1983
Charla,F,100,1983
Jeniffer,F,100,1983
Magen,F,100,1983
Nakisha,F,100,1983
Samara,F,100,1983
Shandi,F,100,1983
Shaniqua,F,100,1983
Jeni,F,99,1983
Paulette,F,99,1983
Savanna,F,99,1983
Shelli,F,99,1983
Shemika,F,99,1983
Mariam,F,98,1983
Markita,F,98,1983
Melonie,F,98,1983
Rachele,F,98,1983
Racquel,F,98,1983
Benita,F,97,1983
Corinna,F,97,1983
Jaimee,F,97,1983
Karli,F,97,1983
Kera,F,97,1983
Lillie,F,97,1983
Rosalind,F,97,1983
Tomeka,F,97,1983
Benjamin,F,96,1983
Cami,F,96,1983
Mark,F,96,1983
Petra,F,96,1983
Deandra,F,95,1983
Deann,F,95,1983
Dustin,F,95,1983
Estrella,F,95,1983
Jenniffer,F,95,1983
Kaylan,F,95,1983
Kiera,F,95,1983
Nickie,F,95,1983
Nisha,F,95,1983
Quinn,F,95,1983
Steffanie,F,95,1983
Venus,F,95,1983
Cinthia,F,94,1983
Joslyn,F,94,1983
Natashia,F,94,1983
Shani,F,94,1983
Sharla,F,94,1983
Shenna,F,94,1983
Sherika,F,94,1983
Taisha,F,94,1983
Andra,F,93,1983
Cayla,F,93,1983
Faye,F,93,1983
Libby,F,93,1983
Nicola,F,93,1983
Reanna,F,93,1983
Ryann,F,93,1983
Serina,F,93,1983
Shay,F,93,1983
Thuy,F,93,1983
Candie,F,92,1983
Crista,F,92,1983
Niesha,F,92,1983
Phoebe,F,92,1983
Scarlett,F,92,1983
Sean,F,92,1983
Tamekia,F,92,1983
Winter,F,92,1983
Ashanti,F,91,1983
Ayana,F,91,1983
Imelda,F,91,1983
Jeremy,F,91,1983
Lorna,F,91,1983
Maryanne,F,91,1983
Rachell,F,91,1983
Rosanne,F,91,1983
Bobby,F,90,1983
Chelsi,F,90,1983
Codi,F,90,1983
Della,F,90,1983
Edwina,F,90,1983
Hazel,F,90,1983
Jacquline,F,90,1983
Janeen,F,90,1983
Lashunda,F,90,1983
Letisha,F,90,1983
Linnea,F,90,1983
Margot,F,90,1983
Mattie,F,90,1983
Shanel,F,90,1983
Shawnna,F,90,1983
Shemeka,F,90,1983
Tawnya,F,90,1983
Ayanna,F,89,1983
Breann,F,89,1983
Candyce,F,89,1983
Chanell,F,89,1983
Elvia,F,89,1983
Fiona,F,89,1983
Holley,F,89,1983
Joana,F,89,1983
Kasi,F,89,1983
Kaycee,F,89,1983
Kindra,F,89,1983
Lizbeth,F,89,1983
Magan,F,89,1983
Shaunte,F,89,1983
Bethanie,F,88,1983
Denice,F,88,1983
Kallie,F,88,1983
Latonia,F,88,1983
Logan,F,88,1983
Nastassia,F,88,1983
Pricilla,F,88,1983
Rayna,F,88,1983
Regan,F,88,1983
Roxann,F,88,1983
Travis,F,88,1983
Valentina,F,88,1983
Yajaira,F,88,1983
Crissy,F,87,1983
Desire,F,87,1983
Devan,F,87,1983
Gracie,F,87,1983
Jacqulyn,F,87,1983
Layla,F,87,1983
Syreeta,F,87,1983
Violeta,F,87,1983
Amalia,F,86,1983
Diamond,F,86,1983
Ebonee,F,86,1983
Lacee,F,86,1983
Monisha,F,86,1983
Myesha,F,86,1983
Nathan,F,86,1983
Tamica,F,86,1983
Taneisha,F,86,1983
Brett,F,85,1983
Britt,F,85,1983
Iliana,F,85,1983
Jenilee,F,85,1983
Jesenia,F,85,1983
Kamilah,F,85,1983
Krystina,F,85,1983
Lucretia,F,85,1983
Porsha,F,85,1983
Carmela,F,84,1983
Cassy,F,84,1983
Corie,F,84,1983
Cyrstal,F,84,1983
Estella,F,84,1983
Jacinda,F,84,1983
Jonna,F,84,1983
Juliann,F,84,1983
Paul,F,84,1983
Sarai,F,84,1983
Taneka,F,84,1983
Tequila,F,84,1983
Anisha,F,83,1983
Anissa,F,83,1983
Brigid,F,83,1983
Hana,F,83,1983
Kanisha,F,83,1983
Lola,F,83,1983
Sparkle,F,83,1983
Takisha,F,83,1983
Tameika,F,83,1983
Agnes,F,82,1983
Aleisha,F,82,1983
Ashlyn,F,82,1983
Carin,F,82,1983
Carlene,F,82,1983
Cary,F,82,1983
Colby,F,82,1983
Corrina,F,82,1983
Estela,F,82,1983
Evangelina,F,82,1983
Giovanna,F,82,1983
Jessika,F,82,1983
Kristle,F,82,1983
Krystin,F,82,1983
Moriah,F,82,1983
Ali,F,81,1983
Carie,F,81,1983
Crystle,F,81,1983
Danika,F,81,1983
Flora,F,81,1983
Inez,F,81,1983
Jenae,F,81,1983
Kenyetta,F,81,1983
Myrna,F,81,1983
Natisha,F,81,1983
Nereida,F,81,1983
Stormy,F,81,1983
Xiomara,F,81,1983
Aliza,F,80,1983
Belen,F,80,1983
Catharine,F,80,1983
Chassidy,F,80,1983
Coral,F,80,1983
Dallas,F,80,1983
Danita,F,80,1983
Evita,F,80,1983
Jacquelynn,F,80,1983
Joey,F,80,1983
Kenneth,F,80,1983
Marquetta,F,80,1983
Shakia,F,80,1983
Sharhonda,F,80,1983
Tashia,F,80,1983
Ahsley,F,79,1983
Anitra,F,79,1983
Jaclynn,F,79,1983
Kymberly,F,79,1983
Mandie,F,79,1983
Marianna,F,79,1983
Nickole,F,79,1983
Patsy,F,79,1983
Pia,F,79,1983
Rivka,F,79,1983
Stephen,F,79,1983
Tai,F,79,1983
Windy,F,79,1983
Alexander,F,78,1983
Brooklyn,F,78,1983
Jamee,F,78,1983
Kiesha,F,78,1983
Rosana,F,78,1983
Salena,F,78,1983
Takara,F,78,1983
Thea,F,78,1983
Tomika,F,78,1983
Arica,F,77,1983
Brienne,F,77,1983
Christel,F,77,1983
Elysia,F,77,1983
Gabriel,F,77,1983
Lani,F,77,1983
Lashawnda,F,77,1983
Mirna,F,77,1983
Shoshana,F,77,1983
Shyla,F,77,1983
Tenika,F,77,1983
Annalisa,F,76,1983
Bonita,F,76,1983
Candance,F,76,1983
Danette,F,76,1983
Evan,F,76,1983
Jaymie,F,76,1983
Malika,F,76,1983
Miesha,F,76,1983
Minerva,F,76,1983
Mireya,F,76,1983
Patrick,F,76,1983
Robbie,F,76,1983
Terrie,F,76,1983
Tonisha,F,76,1983
Yanira,F,76,1983
Yuri,F,76,1983
Akilah,F,75,1983
Alisia,F,75,1983
Apryl,F,75,1983
Jacinta,F,75,1983
Laquanda,F,75,1983
Patti,F,75,1983
Roseanne,F,75,1983
Tangela,F,75,1983
Valorie,F,75,1983
Viola,F,75,1983
Alondra,F,74,1983
Alyse,F,74,1983
Drew,F,74,1983
Jenell,F,74,1983
Jovan,F,74,1983
Katrice,F,74,1983
Kayce,F,74,1983
Shenita,F,74,1983
Tamela,F,74,1983
Ambar,F,73,1983
Arin,F,73,1983
Avery,F,73,1983
Britany,F,73,1983
Brittanie,F,73,1983
Caren,F,73,1983
Carisa,F,73,1983
Cindi,F,73,1983
Collette,F,73,1983
Dedra,F,73,1983
Dionna,F,73,1983
Flor,F,73,1983
Gianna,F,73,1983
Jose,F,73,1983
Laila,F,73,1983
Laticia,F,73,1983
Leigha,F,73,1983
Mabel,F,73,1983
Marlana,F,73,1983
Reena,F,73,1983
Sharron,F,73,1983
Shawnta,F,73,1983
Somer,F,73,1983
Elva,F,72,1983
Ester,F,72,1983
Evette,F,72,1983
Jamey,F,72,1983
Lakita,F,72,1983
Lashaunda,F,72,1983
Leslee,F,72,1983
Melony,F,72,1983
Meryl,F,72,1983
Monet,F,72,1983
Nydia,F,72,1983
Qiana,F,72,1983
Roni,F,72,1983
Angella,F,71,1983
Blaire,F,71,1983
Cicely,F,71,1983
Dani,F,71,1983
Dania,F,71,1983
Denae,F,71,1983
Ellie,F,71,1983
Franchesca,F,71,1983
Kalyn,F,71,1983
Latrisha,F,71,1983
Mahogany,F,71,1983
Meridith,F,71,1983
Renea,F,71,1983
Rina,F,71,1983
Shanae,F,71,1983
Spring,F,71,1983
Tenesha,F,71,1983
Tressa,F,71,1983
Tynisha,F,71,1983
Carri,F,70,1983
Celena,F,70,1983
Charise,F,70,1983
Coleen,F,70,1983
Ethel,F,70,1983
Juan,F,70,1983
Keesha,F,70,1983
Kelsi,F,70,1983
Lane,F,70,1983
Larhonda,F,70,1983
Lashawna,F,70,1983
Leeanne,F,70,1983
Lolita,F,70,1983
Mistie,F,70,1983
Moira,F,70,1983
Patience,F,70,1983
Roslyn,F,70,1983
Shawnda,F,70,1983
Takia,F,70,1983
Talitha,F,70,1983
Tamesha,F,70,1983
Tarra,F,70,1983
Adela,F,69,1983
Angelic,F,69,1983
Bryan,F,69,1983
Cassey,F,69,1983
Cristine,F,69,1983
Jazmine,F,69,1983
Jessenia,F,69,1983
Jolie,F,69,1983
Joycelyn,F,69,1983
Kassi,F,69,1983
Kinsey,F,69,1983
Larisa,F,69,1983
Madeleine,F,69,1983
Meranda,F,69,1983
Michal,F,69,1983
Nedra,F,69,1983
Nelly,F,69,1983
Phuong,F,69,1983
Rebecka,F,69,1983
Tyisha,F,69,1983
Verna,F,69,1983
Alberta,F,68,1983
Carlee,F,68,1983
Carmella,F,68,1983
Clarice,F,68,1983
Donielle,F,68,1983
Frankie,F,68,1983
Gia,F,68,1983
Jordana,F,68,1983
Kendal,F,68,1983
Kiara,F,68,1983
Kiersten,F,68,1983
My,F,68,1983
Rosalia,F,68,1983
Shakita,F,68,1983
Shaquana,F,68,1983
Addie,F,67,1983
Alayna,F,67,1983
Bessie,F,67,1983
Cherry,F,67,1983
Daniele,F,67,1983
Darby,F,67,1983
Ivonne,F,67,1983
Keyona,F,67,1983
Kylene,F,67,1983
Latashia,F,67,1983
Layne,F,67,1983
Marcus,F,67,1983
Martine,F,67,1983
Mitzi,F,67,1983
Rana,F,67,1983
Rosalba,F,67,1983
Sallie,F,67,1983
Shala,F,67,1983
Shiloh,F,67,1983
Viridiana,F,67,1983
Antonette,F,66,1983
Aubree,F,66,1983
Blythe,F,66,1983
Bria,F,66,1983
Brittny,F,66,1983
Candra,F,66,1983
Carmelita,F,66,1983
Corine,F,66,1983
Daina,F,66,1983
Dalila,F,66,1983
Dinah,F,66,1983
Elida,F,66,1983
Emerald,F,66,1983
Geri,F,66,1983
Jackelyn,F,66,1983
Jacob,F,66,1983
Jolynn,F,66,1983
Kenna,F,66,1983
Laine,F,66,1983
Manda,F,66,1983
Melynda,F,66,1983
Priya,F,66,1983
Rosio,F,66,1983
Trudy,F,66,1983
Abra,F,65,1983
Ashlei,F,65,1983
Austin,F,65,1983
Britta,F,65,1983
Bryn,F,65,1983
Charita,F,65,1983
Jonelle,F,65,1983
Lakenya,F,65,1983
Maryellen,F,65,1983
Noreen,F,65,1983
Penelope,F,65,1983
Sharika,F,65,1983
Wilma,F,65,1983
Christan,F,64,1983
Daria,F,64,1983
Gregory,F,64,1983
Jayna,F,64,1983
Keshia,F,64,1983
Lachelle,F,64,1983
Lorrie,F,64,1983
Madelyn,F,64,1983
Shane,F,64,1983
Shawana,F,64,1983
Terah,F,64,1983
Trang,F,64,1983
Valene,F,64,1983
Yessenia,F,64,1983
Aleah,F,63,1983
Annika,F,63,1983
Genesis,F,63,1983
Ilene,F,63,1983
Isis,F,63,1983
Johnnie,F,63,1983
Kaylee,F,63,1983
Keyana,F,63,1983
Latina,F,63,1983
Lavonda,F,63,1983
Merissa,F,63,1983
Millicent,F,63,1983
Miracle,F,63,1983
Ofelia,F,63,1983
Paulina,F,63,1983
Samuel,F,63,1983
Shamekia,F,63,1983
Shonta,F,63,1983
Taneshia,F,63,1983
Tory,F,63,1983
Amina,F,62,1983
Aundrea,F,62,1983
Breana,F,62,1983
Charis,F,62,1983
Jacki,F,62,1983
Janina,F,62,1983
Lanisha,F,62,1983
Myisha,F,62,1983
Natalee,F,62,1983
Polly,F,62,1983
Rebekka,F,62,1983
Rhianna,F,62,1983
Risa,F,62,1983
Rosetta,F,62,1983
Tesha,F,62,1983
Tinisha,F,62,1983
Twyla,F,62,1983
Alba,F,61,1983
Brea,F,61,1983
Danyel,F,61,1983
Evangeline,F,61,1983
Isela,F,61,1983
Jameka,F,61,1983
Karena,F,61,1983
Katey,F,61,1983
Keila,F,61,1983
Keona,F,61,1983
Keturah,F,61,1983
Latarsha,F,61,1983
Lianna,F,61,1983
Nakeisha,F,61,1983
Nola,F,61,1983
Shalanda,F,61,1983
Temeka,F,61,1983
Tiera,F,61,1983
Adriene,F,60,1983
Baby,F,60,1983
Chimere,F,60,1983
Cristi,F,60,1983
Gricelda,F,60,1983
Haydee,F,60,1983
Ileana,F,60,1983
Karah,F,60,1983
Kaylin,F,60,1983
Keeley,F,60,1983
Krissy,F,60,1983
Krystel,F,60,1983
Lilian,F,60,1983
Linh,F,60,1983
Lizeth,F,60,1983
Mae,F,60,1983
Merry,F,60,1983
Milissa,F,60,1983
Misha,F,60,1983
Nakita,F,60,1983
Natassia,F,60,1983
Raechel,F,60,1983
Rosita,F,60,1983
Socorro,F,60,1983
Taren,F,60,1983
Twila,F,60,1983
Tyeisha,F,60,1983
Amberlee,F,59,1983
Anh,F,59,1983
Brittni,F,59,1983
Courtnie,F,59,1983
Eleni,F,59,1983
Farah,F,59,1983
Jenee,F,59,1983
Kathryne,F,59,1983
Keosha,F,59,1983
Lesli,F,59,1983
Marnie,F,59,1983
Melaine,F,59,1983
Shaunda,F,59,1983
Shaunta,F,59,1983
Shawanna,F,59,1983
Teena,F,59,1983
Teressa,F,59,1983
Vannessa,F,59,1983
Yahaira,F,59,1983
Yasmine,F,59,1983
Cecily,F,58,1983
Cierra,F,58,1983
Dacia,F,58,1983
Jenica,F,58,1983
Jennette,F,58,1983
Julieann,F,58,1983
Kellye,F,58,1983
Keyonna,F,58,1983
Khadijah,F,58,1983
Lakeya,F,58,1983
Lashondra,F,58,1983
Latrina,F,58,1983
Mikaela,F,58,1983
Mimi,F,58,1983
Patrica,F,58,1983
Raeann,F,58,1983
Rashonda,F,58,1983
Scott,F,58,1983
Tiffney,F,58,1983
Van,F,58,1983
Alea,F,57,1983
Aubrie,F,57,1983
Carleen,F,57,1983
Jamika,F,57,1983
Johana,F,57,1983
Juli,F,57,1983
Kayleen,F,57,1983
Lakeysha,F,57,1983
Latara,F,57,1983
Liz,F,57,1983
Marlo,F,57,1983
Mica,F,57,1983
Mya,F,57,1983
Porsche,F,57,1983
Reagan,F,57,1983
Shanee,F,57,1983
Shonna,F,57,1983
Stefany,F,57,1983
Stephine,F,57,1983
Teisha,F,57,1983
Tracee,F,57,1983
America,F,56,1983
Aspen,F,56,1983
Chasidy,F,56,1983
Chelsy,F,56,1983
Eden,F,56,1983
Ernestine,F,56,1983
Evonne,F,56,1983
Fannie,F,56,1983
Genie,F,56,1983
Grisel,F,56,1983
Jannette,F,56,1983
Karlee,F,56,1983
Karlie,F,56,1983
Kattie,F,56,1983
Kimber,F,56,1983
Lanita,F,56,1983
Lauri,F,56,1983
Melany,F,56,1983
Randa,F,56,1983
Rasheeda,F,56,1983
Sana,F,56,1983
Shameika,F,56,1983
Shantae,F,56,1983
Unique,F,56,1983
Vanity,F,56,1983
Xochitl,F,56,1983
Analisa,F,55,1983
Berenice,F,55,1983
Deonna,F,55,1983
Hattie,F,55,1983
Helene,F,55,1983
Jennilee,F,55,1983
Kacee,F,55,1983
Lesa,F,55,1983
Lisamarie,F,55,1983
Lorene,F,55,1983
Lyndi,F,55,1983
Lyndsi,F,55,1983
Mina,F,55,1983
Missy,F,55,1983
Neha,F,55,1983
Odessa,F,55,1983
Paloma,F,55,1983
Shantay,F,55,1983
Sherie,F,55,1983
Tatum,F,55,1983
Thu,F,55,1983
Velma,F,55,1983
Alethea,F,54,1983
Alexandrea,F,54,1983
Astrid,F,54,1983
Barbie,F,54,1983
Bonny,F,54,1983
Caridad,F,54,1983
Chassity,F,54,1983
Cheree,F,54,1983
Corissa,F,54,1983
Corrin,F,54,1983
Danyell,F,54,1983
Devorah,F,54,1983
Dolly,F,54,1983
Eloisa,F,54,1983
Kandy,F,54,1983
Katia,F,54,1983
Mika,F,54,1983
Piper,F,54,1983
Shavonda,F,54,1983
Terese,F,54,1983
Tiarra,F,54,1983
Trish,F,54,1983
Anastacia,F,53,1983
Barbra,F,53,1983
Brandice,F,53,1983
Cassaundra,F,53,1983
China,F,53,1983
Deandrea,F,53,1983
Demetra,F,53,1983
Dori,F,53,1983
Dusti,F,53,1983
Jackeline,F,53,1983
Jenise,F,53,1983
Keena,F,53,1983
Kelle,F,53,1983
Kimberli,F,53,1983
Lizabeth,F,53,1983
Lorin,F,53,1983
Maia,F,53,1983
Mamie,F,53,1983
Minnie,F,53,1983
Nacole,F,53,1983
Niccole,F,53,1983
Nidia,F,53,1983
Pilar,F,53,1983
Randee,F,53,1983
Ronnie,F,53,1983
Temika,F,53,1983
Tierney,F,53,1983
Trena,F,53,1983
Treva,F,53,1983
Tristin,F,53,1983
Tyechia,F,53,1983
Zandra,F,53,1983
Cammie,F,52,1983
Candise,F,52,1983
Carolynn,F,52,1983
Danisha,F,52,1983
Deja,F,52,1983
Delisa,F,52,1983
Deseree,F,52,1983
Desirea,F,52,1983
Dominque,F,52,1983
Dorothea,F,52,1983
Ebone,F,52,1983
Haylee,F,52,1983
January,F,52,1983
Josette,F,52,1983
Jovanna,F,52,1983
Kris,F,52,1983
Laquinta,F,52,1983
Lashandra,F,52,1983
Liberty,F,52,1983
Lissa,F,52,1983
Manuela,F,52,1983
Maribeth,F,52,1983
Noelia,F,52,1983
Opal,F,52,1983
Samira,F,52,1983
Shae,F,52,1983
Shamica,F,52,1983
Stacee,F,52,1983
Taina,F,52,1983
Tristen,F,52,1983
Yael,F,52,1983
Yolonda,F,52,1983
Alessandra,F,51,1983
Audrea,F,51,1983
Aurelia,F,51,1983
Dale,F,51,1983
Delana,F,51,1983
Derek,F,51,1983
Dyan,F,51,1983
Fatimah,F,51,1983
Jennefer,F,51,1983
Jodee,F,51,1983
Kaela,F,51,1983
Kecia,F,51,1983
Keyanna,F,51,1983
Lacresha,F,51,1983
Lilly,F,51,1983
Lupita,F,51,1983
Marika,F,51,1983
Marilu,F,51,1983
Marivel,F,51,1983
Myranda,F,51,1983
Nakesha,F,51,1983
Natacha,F,51,1983
Nerissa,F,51,1983
Nikisha,F,51,1983
Nikkia,F,51,1983
Shatoya,F,51,1983
Shawnte,F,51,1983
Sheana,F,51,1983
Sherrell,F,51,1983
Tanna,F,51,1983
Tova,F,51,1983
Akira,F,50,1983
Amira,F,50,1983
Annabelle,F,50,1983
Brandis,F,50,1983
Brynne,F,50,1983
Calandra,F,50,1983
Chris,F,50,1983
Cornelia,F,50,1983
Domonique,F,50,1983
Gennifer,F,50,1983
Jacalyn,F,50,1983
Janee,F,50,1983
Loriann,F,50,1983
Lorinda,F,50,1983
Lupe,F,50,1983
Nanette,F,50,1983
Nechama,F,50,1983
Nicholle,F,50,1983
Rolanda,F,50,1983
Shameeka,F,50,1983
Shondra,F,50,1983
Sidney,F,50,1983
Sirena,F,50,1983
Teneshia,F,50,1983
Althea,F,49,1983
Annabel,F,49,1983
Aria,F,49,1983
Dawna,F,49,1983
Deisy,F,49,1983
Iman,F,49,1983
Joel,F,49,1983
Kalena,F,49,1983
Katelin,F,49,1983
Keriann,F,49,1983
Lakeesha,F,49,1983
Leeanna,F,49,1983
Leesa,F,49,1983
Malisa,F,49,1983
Malka,F,49,1983
Micheal,F,49,1983
Michel,F,49,1983
Pa,F,49,1983
Sabra,F,49,1983
Tameeka,F,49,1983
Telisha,F,49,1983
Adelina,F,48,1983
Amara,F,48,1983
Amiee,F,48,1983
Anjali,F,48,1983
Annamaria,F,48,1983
Autum,F,48,1983
Candida,F,48,1983
Ciera,F,48,1983
Concepcion,F,48,1983
Daniell,F,48,1983
Delila,F,48,1983
Denisse,F,48,1983
Denita,F,48,1983
Destinee,F,48,1983
Enjoli,F,48,1983
Genna,F,48,1983
Jacquelyne,F,48,1983
Jewell,F,48,1983
Jullian,F,48,1983
Kaley,F,48,1983
Kalina,F,48,1983
Kaylene,F,48,1983
Keira,F,48,1983
Laronda,F,48,1983
Lauryn,F,48,1983
Lekisha,F,48,1983
Nanci,F,48,1983
Rebbecca,F,48,1983
Sarena,F,48,1983
Takiyah,F,48,1983
Tiffiney,F,48,1983
Angelena,F,47,1983
Cali,F,47,1983
Carlyn,F,47,1983
Cathrine,F,47,1983
Chad,F,47,1983
Dee,F,47,1983
Demetrice,F,47,1983
Donald,F,47,1983
Emmy,F,47,1983
Evelin,F,47,1983
Gary,F,47,1983
Harriet,F,47,1983
Huong,F,47,1983
Isabelle,F,47,1983
Jessalyn,F,47,1983
Kamesha,F,47,1983
Kanesha,F,47,1983
Karisa,F,47,1983
Keara,F,47,1983
Kenia,F,47,1983
Lanae,F,47,1983
Lashundra,F,47,1983
Mechelle,F,47,1983
Mirian,F,47,1983
Rhoda,F,47,1983
Ricki,F,47,1983
Roshanda,F,47,1983
Rowena,F,47,1983
Sabina,F,47,1983
Sari,F,47,1983
Sharie,F,47,1983
Tegan,F,47,1983
Terrica,F,47,1983
Thao,F,47,1983
Tiffeny,F,47,1983
Tony,F,47,1983
Zena,F,47,1983
Akia,F,46,1983
Blake,F,46,1983
Claudette,F,46,1983
Demetrius,F,46,1983
Jerica,F,46,1983
Jerrica,F,46,1983
Jihan,F,46,1983
Kassidy,F,46,1983
La,F,46,1983
Laureen,F,46,1983
Lavonne,F,46,1983
Melia,F,46,1983
Raelynn,F,46,1983
Randy,F,46,1983
Reba,F,46,1983
Rosalva,F,46,1983
Rosalynn,F,46,1983
Scarlet,F,46,1983
Sharmaine,F,46,1983
Sumer,F,46,1983
Tausha,F,46,1983
Tennille,F,46,1983
Velvet,F,46,1983
Amee,F,45,1983
Andre,F,45,1983
Antonio,F,45,1983
Ariella,F,45,1983
August,F,45,1983
Bethann,F,45,1983
Daisha,F,45,1983
Dennise,F,45,1983
Elia,F,45,1983
Freda,F,45,1983
Gisela,F,45,1983
Jerilyn,F,45,1983
Jina,F,45,1983
Johnetta,F,45,1983
Karmen,F,45,1983
Kianna,F,45,1983
Lashay,F,45,1983
Lasheena,F,45,1983
Latavia,F,45,1983
Lateisha,F,45,1983
Lianne,F,45,1983
Magaly,F,45,1983
Mallorie,F,45,1983
Markisha,F,45,1983
Marlen,F,45,1983
Nena,F,45,1983
Page,F,45,1983
Rosalina,F,45,1983
Sacha,F,45,1983
Sanjuanita,F,45,1983
Saundra,F,45,1983
Shamia,F,45,1983
Sheneka,F,45,1983
Sherice,F,45,1983
Tanja,F,45,1983
Toshia,F,45,1983
Tuesday,F,45,1983
Tyeshia,F,45,1983
Willie,F,45,1983
Yomaira,F,45,1983
Allegra,F,44,1983
Allie,F,44,1983
Ambrosia,F,44,1983
Ammie,F,44,1983
Bobbijo,F,44,1983
Breeann,F,44,1983
Bryanna,F,44,1983
Cailin,F,44,1983
Charleen,F,44,1983
Danya,F,44,1983
Debora,F,44,1983
Desarae,F,44,1983
Isaura,F,44,1983
Jenessa,F,44,1983
Kathlene,F,44,1983
Keren,F,44,1983
Khalilah,F,44,1983
Kierra,F,44,1983
Lakendra,F,44,1983
Lan,F,44,1983
Lashana,F,44,1983
Leora,F,44,1983
Lindsie,F,44,1983
Malorie,F,44,1983
Marietta,F,44,1983
Mariko,F,44,1983
Maryjo,F,44,1983
Meagen,F,44,1983
Migdalia,F,44,1983
Mikki,F,44,1983
Miya,F,44,1983
Roselyn,F,44,1983
Shareka,F,44,1983
Shauntae,F,44,1983
Sherell,F,44,1983
Shilo,F,44,1983
Tamira,F,44,1983
Zulema,F,44,1983
Abbi,F,43,1983
Alfreda,F,43,1983
Alyce,F,43,1983
Alysa,F,43,1983
Anamaria,F,43,1983
Arika,F,43,1983
Caprice,F,43,1983
Evelina,F,43,1983
Felica,F,43,1983
Jennine,F,43,1983
Jesus,F,43,1983
Jourdan,F,43,1983
Kandyce,F,43,1983
Karey,F,43,1983
Karolyn,F,43,1983
Kathyrn,F,43,1983
Keegan,F,43,1983
Lilliana,F,43,1983
Lindsi,F,43,1983
Lyndsie,F,43,1983
Lyndsy,F,43,1983
Magda,F,43,1983
Marcelina,F,43,1983
Mariaelena,F,43,1983
Millie,F,43,1983
Reva,F,43,1983
Savanah,F,43,1983
Selene,F,43,1983
Sharice,F,43,1983
Tandra,F,43,1983
Tarsha,F,43,1983
Tenille,F,43,1983
Teresita,F,43,1983
Venita,F,43,1983
Adrien,F,42,1983
Amaris,F,42,1983
Atiya,F,42,1983
Cameo,F,42,1983
Casi,F,42,1983
Casondra,F,42,1983
Channel,F,42,1983
Charlie,F,42,1983
Delicia,F,42,1983
Faviola,F,42,1983
Gayla,F,42,1983
Ieshia,F,42,1983
Imani,F,42,1983
Jamilah,F,42,1983
Janay,F,42,1983
Jerry,F,42,1983
Kalli,F,42,1983
Kaye,F,42,1983
Kerstin,F,42,1983
Laina,F,42,1983
Latora,F,42,1983
Linsay,F,42,1983
Loreal,F,42,1983
Marielle,F,42,1983
Marin,F,42,1983
Marketa,F,42,1983
Meggie,F,42,1983
Mira,F,42,1983
Oralia,F,42,1983
Riki,F,42,1983
Shaun,F,42,1983
Shauntel,F,42,1983
Sunni,F,42,1983
Takesha,F,42,1983
Tessie,F,42,1983
Theodora,F,42,1983
Zakiya,F,42,1983
Zara,F,42,1983
Aiesha,F,41,1983
Alise,F,41,1983
Anjelica,F,41,1983
Aura,F,41,1983
Calli,F,41,1983
Carletta,F,41,1983
Carlos,F,41,1983
Christena,F,41,1983
Christinia,F,41,1983
Cristie,F,41,1983
Destini,F,41,1983
